"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","time"
"775","@CairneyPaul really interesting on messiness of policymaking and possible responses to this #psa14",FALSE,0,"CairneyPaul",2014-04-15 13:40:24,FALSE,NA,"456064499716726784","603027496","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","NatAguileraSAGE",0,FALSE,FALSE,NA,NA,2014-04-15 13:40:24
"776","RT @PSAEnvironment: Does the #IPCC endorse #fracking? http://t.co/4dC01BJeLt Come along to our panel at 9am tomorrow for more on fracking #…",FALSE,0,NA,2014-04-15 13:38:26,FALSE,NA,"456064005208309761",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","johnlundin",3,TRUE,FALSE,NA,NA,2014-04-15 13:38:26
"777","Tomorrow (Wed) we are pleased to be sponsoring the @PSAWomenPol lunch: 12.30 in the Lancaster Suite #psa14",FALSE,0,NA,2014-04-15 13:37:07,FALSE,NA,"456063672214093824",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","JournalPolitics",1,FALSE,FALSE,NA,NA,2014-04-15 13:37:07
"778","Thought provoking panel on Use of evidence, impact &amp; policymaking with @PJDunleavy @AnnetteBoaz &amp; @CairneyPaul #psa14 http://t.co/845QFkdOyt",FALSE,0,NA,2014-04-15 13:36:50,FALSE,NA,"456063601191968768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Thomoli",3,FALSE,FALSE,"-2.24476372","53.47771496",2014-04-15 13:36:50
"779","RT @Rikki_Dean: My #psa14 paper: Beyond Radicalism and Resignation: The Competing Logics for Public Participation in Policy Decisions http:…",FALSE,0,NA,2014-04-15 13:36:50,FALSE,NA,"456063600722210816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OliverEscobar",1,TRUE,FALSE,NA,NA,2014-04-15 13:36:50
"780","&lt;hour to our panel on research/teaching nexus at #psa14. 3.30 in Victoria Suite w/ @martincoward @SimonLightfoot @chrisgold @estrangeirada",FALSE,0,NA,2014-04-15 13:35:41,FALSE,NA,"456063313961844736",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","JournalPolitics",1,FALSE,FALSE,NA,NA,2014-04-15 13:35:41
"781","RT @PSAEnvironment: Does the #IPCC endorse #fracking? http://t.co/4dC01BJeLt Come along to our panel at 9am tomorrow for more on fracking #…",FALSE,0,NA,2014-04-15 13:34:45,FALSE,NA,"456063077164023809",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OliverEscobar",3,TRUE,FALSE,NA,NA,2014-04-15 13:34:45
"782","Does the #IPCC endorse #fracking? http://t.co/4dC01BJeLt Come along to our panel at 9am tomorrow for more on fracking #psa14",FALSE,0,NA,2014-04-15 13:32:35,FALSE,NA,"456062532961071104",NA,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","PSAEnvironment",3,FALSE,FALSE,NA,NA,2014-04-15 13:32:35
"783","RT @srjeffares: @srjeffares: #psa14 ahead in the polls but #psa2014 hanging on in there http://t.co/L5eiOLGuTM http://t.co/VlYhjghs7I",FALSE,0,NA,2014-04-15 13:32:35,FALSE,NA,"456062530583273472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RussGlennon",1,TRUE,FALSE,NA,NA,2014-04-15 13:32:35
"784","RT @WBPolitics: Don't miss the @PolStudiesAssoc  #Politics Special Issue on #Security and the Politics of #Resilience http://t.co/qEzObMyGN…",FALSE,0,NA,2014-04-15 13:31:22,FALSE,NA,"456062227788083201",NA,"web","JournalPolitics",4,TRUE,FALSE,NA,NA,2014-04-15 13:31:22
"785","RT @martincoward: Good turn out for @PolStudiesAssoc #psa14 meet the editors roundtable - if you have questions for @JournalPolitics contac…",FALSE,0,NA,2014-04-15 13:30:36,FALSE,NA,"456062032052510720",NA,"web","JournalPolitics",1,TRUE,FALSE,NA,NA,2014-04-15 13:30:36
"786","RT @Teach_Politics: @martincoward @JournalPolitics @estrangeirada @SimonLightfoot @chrisgold - three National Teaching Fellows on the panel…",FALSE,0,NA,2014-04-15 13:30:18,FALSE,NA,"456061958647975936",NA,"web","JournalPolitics",5,TRUE,FALSE,NA,NA,2014-04-15 13:30:18
"787","RT @OliverEscobar: @CairneyPaul being sabotaged by works works outside #psa14 YET his paper offers much needed scrutiny of EBPM -policy mak…",FALSE,0,NA,2014-04-15 13:29:56,FALSE,NA,"456061864280350720",NA,"web","HelenPallett",1,TRUE,FALSE,NA,NA,2014-04-15 13:29:56
"788","RT @drlauramcleod: Presenting a feminist paper in a room with a picture of dead white man above fireplace. Any ideas who he is? #psa14 http…",FALSE,0,NA,2014-04-15 13:29:02,FALSE,NA,"456061640547770368",NA,"web","megandorothea",3,TRUE,FALSE,NA,NA,2014-04-15 13:29:02
"789","@CairneyPaul being sabotaged by works works outside #psa14 YET his paper offers much needed scrutiny of EBPM -policy making is messy",FALSE,0,"CairneyPaul",2014-04-15 13:28:20,FALSE,NA,"456061460284985344","603027496","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OliverEscobar",1,FALSE,FALSE,"-2.24509588","53.47478649",2014-04-15 13:28:20
"790","@CairneyPaul in impact session bravely continuing to discuss the science of policymaking as drilling begins just outside the window! #psa14",FALSE,1,"CairneyPaul",2014-04-15 13:27:32,FALSE,NA,"456061260107612160","603027496","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","NatAguileraSAGE",0,FALSE,FALSE,NA,NA,2014-04-15 13:27:32
"791","RT @WBPolitics: Don't miss the @PolStudiesAssoc  #Politics Special Issue on #Security and the Politics of #Resilience http://t.co/qEzObMyGN…",FALSE,0,NA,2014-04-15 13:24:41,FALSE,NA,"456060541988245504",NA,"web","chasing_dragons",4,TRUE,FALSE,NA,NA,2014-04-15 13:24:41
"792","RT @ariadne_syd: Am really enjoying the breadth of quant/qual/big data/case study methods used in studying online media and pol engagement …",FALSE,0,NA,2014-04-15 13:22:05,FALSE,NA,"456059889283260416",NA,"web","dennisdcfc",1,TRUE,FALSE,NA,NA,2014-04-15 13:22:05
"793","RT @NatAguileraSAGE: Great impact session @PJDunleavy @CairneyPaul @AnnetteBoaz. Patrick discussing findings pubbed in 'Impact of Social Sc…",FALSE,0,NA,2014-04-15 13:21:39,FALSE,NA,"456059778998218752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OliverEscobar",3,TRUE,FALSE,NA,NA,2014-04-15 13:21:39
"794","RT @GoodwinMJ: ""A quick change in number of minorities in your ward increases likelihood of UKIP voting"" #psa14",FALSE,0,NA,2014-04-15 13:19:01,FALSE,NA,"456059118210801664",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","PolStudiesAssoc",3,TRUE,FALSE,NA,NA,2014-04-15 13:19:01
"795","RT @NatAguileraSAGE: Great impact session @PJDunleavy @CairneyPaul @AnnetteBoaz. Patrick discussing findings pubbed in 'Impact of Social Sc…",FALSE,0,NA,2014-04-15 13:18:47,FALSE,NA,"456059058945286144",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","PolStudiesAssoc",3,TRUE,FALSE,NA,NA,2014-04-15 13:18:47
"796","RT @Teach_Politics: @martincoward @JournalPolitics @estrangeirada @SimonLightfoot @chrisgold - three National Teaching Fellows on the panel…",FALSE,0,NA,2014-04-15 13:17:21,FALSE,NA,"456058698633592832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","martincoward",5,TRUE,FALSE,NA,NA,2014-04-15 13:17:21
"797","@CairneyPaul my bad, for some reason I sometimes see you as the woody allen of political science #psa14 , which is actually refreshing!!",FALSE,0,"CairneyPaul",2014-04-15 13:16:57,FALSE,"456054561359544320","456058598792384513","603027496","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OliverEscobar",0,FALSE,FALSE,"-2.24508045","53.47481786",2014-04-15 13:16:57
"798","RT @GoodwinMJ: ""A quick change in number of minorities in your ward increases likelihood of UKIP voting"" #psa14",FALSE,0,NA,2014-04-15 13:16:40,FALSE,NA,"456058525899558912",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","legioviferrata",3,TRUE,FALSE,NA,NA,2014-04-15 13:16:40
"799","RT @BJPolS: MT @PolStudiesAssoc: Y'days Shapiro Lecture by Ron Johnston on gerrymandering/malapportionment online http://t.co/vmHEd4peAe #p…",FALSE,0,NA,2014-04-15 13:16:27,FALSE,NA,"456058471017091072",NA,"web","Alasdair_Blair",3,TRUE,FALSE,NA,NA,2014-04-15 13:16:27
"800","""A quick change in number of minorities in your ward increases likelihood of UKIP voting"" #psa14",FALSE,0,NA,2014-04-15 13:15:54,FALSE,NA,"456058334794489856",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","GoodwinMJ",3,FALSE,FALSE,NA,NA,2014-04-15 13:15:54
"801","RT @PolStudiesAssoc: Y'days eye opening Shapiro Lecture by Ron Johnston on gerrymandering/malapportionment is now available online http://t…",FALSE,0,NA,2014-04-15 13:15:20,FALSE,NA,"456058191877779456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TobySJames",4,TRUE,FALSE,NA,NA,2014-04-15 13:15:20
"802","Great impact session @PJDunleavy @CairneyPaul @AnnetteBoaz. Patrick discussing findings pubbed in 'Impact of Social Sciences' book #psa14",FALSE,3,NA,2014-04-15 13:15:16,FALSE,NA,"456058174295273472",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","NatAguileraSAGE",3,FALSE,FALSE,NA,NA,2014-04-15 13:15:16
"803","RT @HughAtkinson: #psa14 At PSA in Manchester with Environmental Politics specialist group. Now has 80 members. Vibrant and exciting times!…",FALSE,0,NA,2014-04-15 13:15:12,FALSE,NA,"456058158285606912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PSAEnvironment",2,TRUE,FALSE,NA,NA,2014-04-15 13:15:12
"804","RT @BJPolS: MT @PolStudiesAssoc: Y'days Shapiro Lecture by Ron Johnston on gerrymandering/malapportionment online http://t.co/vmHEd4peAe #p…",FALSE,0,NA,2014-04-15 13:10:33,FALSE,NA,"456056987525328896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Thomoli",3,TRUE,FALSE,NA,NA,2014-04-15 13:10:33
"805","Join us @FrancescaGains@PeterJohn10 AnnetteHastings on the panel ""End of Local Politics"" #PSA14 at 15:30 DerbySuite #LGS40th",FALSE,0,NA,2014-04-15 13:10:09,FALSE,NA,"456056888447483904",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","LGStudies",0,FALSE,FALSE,NA,NA,2014-04-15 13:10:09
"806","RT @PolStudiesAssoc: The great Professor Archie Brown tackling political leadership in the modern age #psa14 http://t.co/pfPwDgiJ3t",FALSE,0,NA,2014-04-15 13:08:58,FALSE,NA,"456056588126937088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jose_rivera",1,TRUE,FALSE,NA,NA,2014-04-15 13:08:58
"807","RT @LGStudies: @OliverEscobar @Localopolis at pre-dinner drinks there will be birthday cake. #LGS40th #psa14",FALSE,0,NA,2014-04-15 13:08:54,FALSE,NA,"456056570443730944",NA,"web","Rout_PoliticsIR",2,TRUE,FALSE,NA,NA,2014-04-15 13:08:54
"808","RT @Localopolis: Strong support for @andrew_chadwick hybridity concept to study online and off simultaneously by @dennisdcfc #psa14",FALSE,0,NA,2014-04-15 13:06:44,FALSE,NA,"456056026589302784",NA,"web","dennisdcfc",3,TRUE,FALSE,NA,NA,2014-04-15 13:06:44
"809","MT @PolStudiesAssoc: Y'days Shapiro Lecture by Ron Johnston on gerrymandering/malapportionment online http://t.co/vmHEd4peAe #psa14",FALSE,0,NA,2014-04-15 13:06:13,FALSE,NA,"456055898029711361",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","BJPolS",3,FALSE,FALSE,NA,NA,2014-04-15 13:06:13
"810","MT @PolStudiesAssoc: Y'days Shapiro Lecture by Ron Johnston on gerrymandering/malapportionment online http://t.co/n4Ghca6X0n #psa14",FALSE,1,NA,2014-04-15 13:06:13,FALSE,NA,"456055897098575872",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","EPSRjournal",0,FALSE,FALSE,NA,NA,2014-04-15 13:06:13
"811","The great Professor Archie Brown tackling political leadership in the modern age #psa14 http://t.co/pfPwDgiJ3t",FALSE,0,NA,2014-04-15 13:06:03,FALSE,NA,"456055856040525824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PolStudiesAssoc",1,FALSE,FALSE,NA,NA,2014-04-15 13:06:03
"812","RT @WBPolitics: Don't miss the @PolStudiesAssoc  #Politics Special Issue on #Security and the Politics of #Resilience http://t.co/qEzObMyGN…",FALSE,0,NA,2014-04-15 13:04:25,FALSE,NA,"456055443748831232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CntrClimSec",4,TRUE,FALSE,NA,NA,2014-04-15 13:04:25
"813","RT @KateDommett: ""92% of all council seats held by the three main political parties"" @ProfCopusLG #psa14",FALSE,0,NA,2014-04-15 13:02:15,FALSE,NA,"456054899483365376",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","framingthedot",4,TRUE,FALSE,NA,NA,2014-04-15 13:02:15
"814","RT @GoodwinMJ: Next up, @epkaufm and Gareth Harris on support for the populist radical right and immigration in Britain #psa14",FALSE,0,NA,2014-04-15 13:02:05,FALSE,NA,"456054855287992320",NA,"web","JamesMakey1917",1,TRUE,FALSE,NA,NA,2014-04-15 13:02:05
"815","Archie Brown argues against The Myth of the Strong Leader in a Political Leadership Specialist Group event at #psa14 http://t.co/5DMwvBrRB9",FALSE,0,NA,2014-04-15 13:00:17,FALSE,NA,"456054402647072768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TobySJames",0,FALSE,FALSE,NA,NA,2014-04-15 13:00:17
"816","RT @AndrewMcCaldon: @sotonpolitics's @BryonyHoskins: In new national curriculum, ""active citizenship"" moves towards ""responsible citizenshi…",FALSE,0,NA,2014-04-15 12:59:04,FALSE,NA,"456054097343692800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sotonpolitics",1,TRUE,FALSE,NA,NA,2014-04-15 12:59:04
"817","@CairneyPaul always looks so serious while waiting for his time to speak at #psa14 panels. Is this a trick to make subsequent jokes funnier?",FALSE,0,"CairneyPaul",2014-04-15 12:59:01,FALSE,"455992087801249792","456054086253965313","603027496","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OliverEscobar",0,FALSE,FALSE,"-2.24541165","53.47705892",2014-04-15 12:59:01
"818","RT @LGStudies: @LizMancUni in t'chair at 15:30 for End of Local Politics panel @FrancescaGains@PeterJohn10 AnnetteHastings @LGStudies #PSA1…",FALSE,0,NA,2014-04-15 12:56:23,FALSE,NA,"456053420328517632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Thomoli",2,TRUE,FALSE,NA,NA,2014-04-15 12:56:23
"819","@martincoward @JournalPolitics @estrangeirada @SimonLightfoot @chrisgold - three National Teaching Fellows on the panel @HEAcademy #psa14",FALSE,0,"martincoward",2014-04-15 12:54:39,FALSE,"456048480491151360","456052987283398656","195810204","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Teach_Politics",5,FALSE,FALSE,NA,NA,2014-04-15 12:54:39
"820","@LGStudies @Localopolis #psa14 looking forward to the Cake!",FALSE,0,"LGStudies",2014-04-15 12:53:16,FALSE,"456049145489686528","456052637184823296","1933675790","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OliverEscobar",0,FALSE,FALSE,"-2.24562478","53.47977152",2014-04-15 12:53:16
"821","Next up, @epkaufm and Gareth Harris on support for the populist radical right and immigration in Britain #psa14",FALSE,0,NA,2014-04-15 12:52:37,FALSE,NA,"456052473313394688",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","GoodwinMJ",1,FALSE,FALSE,NA,NA,2014-04-15 12:52:37
"822","RT @LGStudies: @OliverEscobar @Localopolis at pre-dinner drinks there will be birthday cake. #LGS40th #psa14",FALSE,0,NA,2014-04-15 12:52:02,FALSE,NA,"456052325724205056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OliverEscobar",2,TRUE,FALSE,NA,NA,2014-04-15 12:52:02
"823","#psa14 At PSA in Manchester with Environmental Politics specialist group. Now has 80 members. Vibrant and exciting times! @PSAEnvironment",FALSE,0,NA,2014-04-15 12:50:43,FALSE,NA,"456051994789416960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HughAtkinson",2,FALSE,FALSE,NA,NA,2014-04-15 12:50:43
"824","Listening to @PJDunleavy talk about ""fairytales of influence"" re: impact #psa14",FALSE,0,NA,2014-04-15 12:50:19,FALSE,NA,"456051894302289921",NA,"web","pmyteh",1,FALSE,FALSE,NA,NA,2014-04-15 12:50:19
"825","@srjeffares: #psa14 ahead in the polls but #psa2014 hanging on in there http://t.co/L5eiOLGuTM http://t.co/VlYhjghs7I",FALSE,1,"srjeffares",2014-04-15 12:49:27,FALSE,"456050365625294848","456051678681497600","49968788","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","srjeffares",1,FALSE,FALSE,NA,NA,2014-04-15 12:49:27
"826","RT @WBPolitics: Don't miss the @PolStudiesAssoc  #Politics Special Issue on #Security and the Politics of #Resilience http://t.co/qEzObMyGN…",FALSE,0,NA,2014-04-15 12:47:21,FALSE,NA,"456051150203002880",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","raulpacheco",4,TRUE,FALSE,NA,NA,2014-04-15 12:47:21
"827","RT @PolStudiesAssoc: Y'days eye opening Shapiro Lecture by Ron Johnston on gerrymandering/malapportionment is now available online http://t…",FALSE,0,NA,2014-04-15 12:46:29,FALSE,NA,"456050929998258176",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","govandopp",4,TRUE,FALSE,NA,NA,2014-04-15 12:46:29
"828","Don't miss the @PolStudiesAssoc  #Politics Special Issue on #Security and the Politics of #Resilience http://t.co/qEzObMyGN6 #PSA14",FALSE,1,NA,2014-04-15 12:45:32,FALSE,NA,"456050690562211841",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","WBPolitics",4,FALSE,FALSE,NA,NA,2014-04-15 12:45:32
"829","The End of Local Politics Panel at 15:30 with @FrancescaGains@PeterJohn10 AnnetteHastings #PSA14",FALSE,0,NA,2014-04-15 12:45:06,FALSE,NA,"456050583288680448",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","LGStudies",0,FALSE,FALSE,NA,NA,2014-04-15 12:45:06
"830","RT @PolStudiesAssoc: In the Derby Suite - Archie Brown on 'The Myth of the Strong Leader w/ @PoliticalSpike, Bridget Kendall + Prof Michael…",FALSE,0,NA,2014-04-15 12:45:04,FALSE,NA,"456050572014399491",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","janicemorphet",1,TRUE,FALSE,NA,NA,2014-04-15 12:45:04
"831","Fascinating research by Elizabeth Morrow and Rod Dacombe on narratives of motive within the English Defence League #psa14",FALSE,1,NA,2014-04-15 12:44:32,FALSE,NA,"456050441089191936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GoodwinMJ",0,FALSE,FALSE,NA,NA,2014-04-15 12:44:32
"832","RT @PolStudiesAssoc: Y'days eye opening Shapiro Lecture by Ron Johnston on gerrymandering/malapportionment is now available online http://t…",FALSE,0,NA,2014-04-15 12:43:20,FALSE,NA,"456050136125546496",NA,"web","cjnu1",4,TRUE,FALSE,NA,NA,2014-04-15 12:43:20
"833","In the Derby Suite - Archie Brown on 'The Myth of the Strong Leader w/ @PoliticalSpike, Bridget Kendall + Prof Michael Moran #psa14",FALSE,1,NA,2014-04-15 12:43:06,FALSE,NA,"456050078671990784",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","PolStudiesAssoc",1,FALSE,FALSE,NA,NA,2014-04-15 12:43:06
"834","RT @PolStudiesAssoc: Y'days eye opening Shapiro Lecture by Ron Johnston on gerrymandering/malapportionment is now available online http://t…",FALSE,0,NA,2014-04-15 12:42:56,FALSE,NA,"456050038763167744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","drjennings",4,TRUE,FALSE,NA,NA,2014-04-15 12:42:56
"835","@OliverEscobar @Localopolis at pre-dinner drinks there will be birthday cake. #LGS40th #psa14",FALSE,0,"OliverEscobar",2014-04-15 12:39:23,FALSE,NA,"456049145489686528","164706541","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","LGStudies",2,FALSE,FALSE,NA,NA,2014-04-15 12:39:23
"836","Y'days eye opening Shapiro Lecture by Ron Johnston on gerrymandering/malapportionment is now available online http://t.co/bZtmolVEpi #psa14",FALSE,0,NA,2014-04-15 12:39:18,FALSE,NA,"456049120973950976",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","PolStudiesAssoc",4,FALSE,FALSE,NA,NA,2014-04-15 12:39:18
"837","RT @ManchesterUP: Enjoy a glass of wine with us at 3pm, as author Mick Moran discusses the new Manchester Capitalism series from MUP @PolSt…",FALSE,0,NA,2014-04-15 12:37:58,FALSE,NA,"456048788520857600",NA,"web","CRostvik",2,TRUE,FALSE,NA,NA,2014-04-15 12:37:58
"838","RT @ManchesterUP: Enjoy a glass of wine with us at 3pm, as author Mick Moran discusses the new Manchester Capitalism series from MUP @PolSt…",FALSE,0,NA,2014-04-15 12:37:27,FALSE,NA,"456048655297183745",NA,"web","MUPJournals",2,TRUE,FALSE,NA,NA,2014-04-15 12:37:27
"839","Enjoy a glass of wine with us at 3pm, as author Mick Moran discusses the new Manchester Capitalism series from MUP @PolStudiesAssoc #psa14",FALSE,2,NA,2014-04-15 12:36:45,FALSE,NA,"456048481338404864",NA,"web","ManchesterUP",2,FALSE,FALSE,NA,NA,2014-04-15 12:36:45
"840","Social Media and the Politics of Protest panel right now! Houghton suite #psa14",FALSE,0,NA,2014-04-15 12:36:19,FALSE,NA,"456048370352914432",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","jsajuria",0,FALSE,FALSE,NA,NA,2014-04-15 12:36:19
"841","Standing room only for my presentation: fab panel &amp; great Qs Thanks #psa14",FALSE,0,NA,2014-04-15 12:33:44,FALSE,NA,"456047720717750272",NA,"<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","HelenCoverdale",0,FALSE,FALSE,NA,NA,2014-04-15 12:33:44
"842","RT @LGStudies: @LizMancUni in t'chair at 15:30 for End of Local Politics panel @FrancescaGains@PeterJohn10 AnnetteHastings @LGStudies #PSA1…",FALSE,0,NA,2014-04-15 12:19:47,FALSE,NA,"456044209800511490",NA,"web","Rout_PoliticsIR",2,TRUE,FALSE,NA,NA,2014-04-15 12:19:47
"843","Make sure you attend the #PSA14 Roundtable on 'Consuming Feminisms?' with @TerrellCarver, 13:30-15:00 in the Lancaster Suite.",FALSE,0,NA,2014-04-15 12:15:37,FALSE,NA,"456043163409711104",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Rout_PoliticsIR",0,FALSE,FALSE,NA,NA,2014-04-15 12:15:37
"844","Good turn out for @PolStudiesAssoc #psa14 meet the editors roundtable - if you have questions for @JournalPolitics contact @martincoward",FALSE,0,NA,2014-04-15 12:11:45,FALSE,NA,"456042188989014016",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","martincoward",1,FALSE,FALSE,NA,NA,2014-04-15 12:11:45
"845","@LizMancUni in t'chair at 15:30 for End of Local Politics panel @FrancescaGains@PeterJohn10 AnnetteHastings @LGStudies #PSA14 #LGS40th",FALSE,0,"lizMancUni",2014-04-15 12:10:08,FALSE,NA,"456041784230309890","431730918","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","LGStudies",2,FALSE,FALSE,NA,NA,2014-04-15 12:10:08
"846","RT @Rout_PoliticsIR: #psa14: Leadership &amp; Legitimacy @ 1:30pm chaired by Representation Ed. Andrew Russell. Read the journal at: http://t.c…",FALSE,0,NA,2014-04-15 12:03:20,FALSE,NA,"456040070613852160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ltorning",1,TRUE,FALSE,NA,NA,2014-04-15 12:03:20
"847","#psa14 at psa15 will Scotland be engaged in a debilitating divorce with rUK? http://t.co/AGRCsYiVWF",FALSE,0,NA,2014-04-15 12:02:31,FALSE,NA,"456039866669993984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NormanBonney",0,FALSE,FALSE,NA,NA,2014-04-15 12:02:31
"848","#psa14: Leadership &amp; Legitimacy @ 1:30pm chaired by Representation Ed. Andrew Russell. Read the journal at: http://t.co/Wp8AsDWFxC",FALSE,0,NA,2014-04-15 12:02:28,FALSE,NA,"456039852447133696",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Rout_PoliticsIR",1,FALSE,FALSE,NA,NA,2014-04-15 12:02:28
"849","If you're at #PSA14, come by our stand this lunch break! We've got 30% off paperbacks and 50% off hardbacks for all you lovely delegates.",FALSE,0,NA,2014-04-15 12:01:14,FALSE,NA,"456039544035741696",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","EdinburghUP",0,FALSE,FALSE,NA,NA,2014-04-15 12:01:14
"850","RT @PSABlog: Anarchism and Democracy … a PSA conference preview. Uri Gordon: http://t.co/rf9mGtBMvZ #psa14",FALSE,0,NA,2014-04-15 12:00:17,FALSE,NA,"456039305052700673",NA,"web","gagliol",1,TRUE,FALSE,NA,NA,2014-04-15 12:00:17
"851","RT @BJPolS: #psa14 &amp; #ecprjs14 @Kennedy_School’s Stephen Kosack on The Logic of Pro-Poor Policymaking, this paper &amp; more free: http://t.co/…",FALSE,0,NA,2014-04-15 11:56:33,FALSE,NA,"456038366170333184",NA,"web","ECPR",1,TRUE,FALSE,NA,NA,2014-04-15 11:56:33
"852","RT @craigpberry: Updated version of my #PSA14 paper on economic rebalancing is available here: http://t.co/gfORBWlO7h @PolStudiesAssoc @SPE…",FALSE,0,NA,2014-04-15 11:50:32,FALSE,NA,"456036849824595969",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","colinrtalbot",2,TRUE,FALSE,NA,NA,2014-04-15 11:50:32
